Name,City,Address,SourceURL
Mojito,Ciego de Ávila,"Ave. De los Hoteles, Cayo Coco, Ciego de Avila, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Pestana Cayo Coco (aka Hotel Playa Paraiso),Ciego de Ávila,"Carretera Cayo Guillermo km 9 1/2 Cayo Coco, Morón, Ciego de Ávila, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Pullman Cayo Coco,Ciego de Ávila,"Playas Las Coloradas, Cayo Coco, Jardines del Rey, Morón, Ciego de Ávila, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Rueda,Ciego de Ávila,"Independencia Esq. José María Agramonte, Ciego de Ávila, Cuba 65 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Sol Cayo Coco,Ciego de Ávila,"Cayo Coco, Jardines del Rey, Morón, Ciego de Ávila, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Sol Cayo Guillermo,Ciego de Ávila,"Cayo Guillermo, Jardines del Rey, Morón, Ciego de Ávila, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Tryp Cayo Coco,Ciego de Ávila,"Cayo Coco, Jardines del Rey, Morón, Ciego de Ávila, Cuba 69 410",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Gregorio,Ciego de Ávila,"Cayo Guillermo, Jardines del Rey, Ciego de Avila, Cuba 65 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Punta Rasa,Ciego de Ávila,"Cayo Guillermo, Ciego De Avila, Cuba 65 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Brisas Santa Lucia,Camagüey,"Avenida Tararaco, Santa Lucía, Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Camagüey Colón Managed By Meliá Hotels International,Camagüey,"Republica No. 472 e/ San Martín y Santa Rita, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Casa Santa Lucia 13,Camagüey,"Residencial, Santa Lucía, Camagüey, Cuba 70 100 *",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Casa Santa Lucia 6,Camagüey,"Residencial, Santa Lucía, Camagüey, Cuba 70 100 *",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Club Amigo Caracol,Camagüey,"Ave. Turística, Santa Lucía, Nuevitas, Camaguey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Club Amigo Mayanabo,Camagüey,"Ave. Tararaco, Playa Santa Lucía, Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Coral Level at Iberostar Selection Esmeralda,Camagüey,"Cayo Cruz, Archipielago Jardines del Rey, Camaguey, Cuba 72 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
El Colonial,Camagüey,"Calle Ignacio Agramonte No. 406, entre República y Lope Recio, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
El Marqués,Camagüey,"Cisneros No. 222 e/ Hermanos Agüero y Martí, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Gran Club Santa Lucia,Camagüey,"Avenida Tararaco, Santa Lucía Beach, Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Gran Hotel Managed By Meliá Hotels International,Camagüey,"Maceo No. 64 e/ General Gómez e Ignacio Agramonte, Camaguey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Camagüey,Camagüey,"Carretera Central Este, Km 4.5, Camaguey, Cuba  70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Caonaba,Camagüey,"Albaisa Esq. Martí, Nuevitas, Camagüey, Cuba 72 510",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Caracol,Camagüey,"Avenida Turística, Santa Lucía, Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Costa Blanca,Camagüey,"Ave Maternillo, Casa 1, Residencial Santa Lucía , Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel E Camino de Hierro,Camagüey,"Calle Maceo No. 76, Plaza de la Soledad, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Florida,Camagüey,"Carretera Central, Km 536, Florida, Camagüey, Cuba 72 810",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Isla de Cuba,Camagüey,"San Esteban, No. 453, esq. a Popular, Camagüey, Cuba, 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel La Marina Plaza & Spa,Camagüey,"Cayo Cruz, Archipielago Jardines del Rey, Camaguey, Cuba 72 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Plaza,Camagüey,"Calle Van Horne No. 1 e/ Republica y Avellaneda, Camaguey, Cuba 72 810",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Puerto Príncipe,Camagüey,"Avenida de los Mártires No. 60, La Vigía, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Tararaco,Camagüey,"Avenida Tararaco, Playa Santa Lucía, Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
La Avellaneda,Camagüey,"Calle República No.226 e/ Agramonte y Callejón del Castellano, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
La Sevillana,Camagüey,"Calle Cisneros, entre Hermanos Agüero y Martí, Camagüey 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Mayanabo,Camagüey,"Avenida Tararaco, Playa Santa Lucía, Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Plaza (also: Hotel Islazul Plaza Camaguey),Camagüey,"Calle Van Horne, No. 1 e/ República y Avellaneda, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Santa Lucía,Camagüey,"Avenida Turística, Santa Lucía, Nuevitas, Camagüey, Cuba 74 250",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Santa María,Camagüey,"Cisneros No. 211 e/ Hermanos Agüero y Martí, Camagüey, Cuba 70 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Valentin Cayo Cruz,Camagüey,"Vial Secundario 1, Cayo Cruz, Jardines del Rey, Esmeralda, Camagüey, Cuba 72 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Covarrubias,Las Tunas,"Covarrubias Beach, Puerto Padre, Las Tunas, Cuba 77 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Cadillac,Las Tunas,"Ángel Guardia e/ Francisco Vega y Francisco Varona, Las Tunas, Cuba 75 500",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Las Tunas,Las Tunas,"Ave. 2 de Diciembre e/ Ave. Carlos J. Finlay y Ave. 30 de Noviembre, Las Tunas, Cuba 75 500",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Guacanayabo,Granma,"Avenida Camilo Cienfuegos, Manzanillo, Granma, Cuba 87 510",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Niquero,Granma,"Martí No. 100 esq. a Céspedes, Niquero, Granma, Cuba 87 800",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Royalton,Granma,"4 Libertad, Bayamo, Granma, Cuba 85 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Sierra Maestra,Granma,"Carretera a Santiago de Cuba, Km 7 e 1/2, Bayamo, Cuba 85 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Telégrafo,Granma,"Calle Jose Antonio Saco, e/ Marmol y GG, Bayamo, Granma, Cuba 85 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Marea del Portillo (aka: Club Amigo Marea del Portillo),Granma,"Carretera Granma Km. 12 ½, Marea del Portillo, Pilón, Granma, Cuba 87 900",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Balcón de la Sierra,Granma,"Carretera Providencia Km 1, Bartolomé Masó, Granma, Cuba 85 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Bayamo,Granma,"Carretera Central vía Manzanillo, Km 5 ½, Bayamo, Granma, Cuba 85 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Santo Domingo,Granma,"Carretera La Plata Km 16, Santo Domingo, Granma, Cuba 85 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Atlántico – Guardalavaca,Holguín,"Playa Guardalavaca, Banes, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Blau Costa Verde Beach & Resort (aka Fiesta Americana Holguín Costa Verde),Holguín,"Playa Pesquero, Rafael Freyre, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Brisas Covarrubias,Holguín,"Playa Covarrubias, Puerto Padre, Holguín, Cuba 77 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Brisas Guardalavaca,Holguín,"Calle 2, Playa Guardalavaca, Banes, Holguín, Cuba 82 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Caballeriza,Holguín,"203 Miró Street e/ Luz Caballero y Aricochea, Holguín, Cuba 80 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Club Amigo Atlantico Guardalavaca,Holguín,"Carretera Guardalavaca, Playa Guardalavaca, Banes, Holguín, Cuba 82 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Coral Level At Iberostar Selection Holguín,Holguín,"Estero, Playa Pesquero, Rafael Freyre, Holguín, Cuba 80 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Guardalavaca,Holguín,"Playa Guardalavaca, Banes, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Holguín,Holguín,"Carretera Guardalavaca, Playa Yuraguanal, Rafael Freyre, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Miraflores,Holguín,"Ave. Ave Calixto Garcia S/N Rpto. Miraflores, Moa, Holguín, Cuba 83 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Pernik,Holguín,"Ave. Jorge Dimitrov y Plaza de la Revolución, Holguín, Cuba 80 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Playa Costa Verde,Holguín,"Playa Pesquero, Carretera a Guardalavaca, Rafael Freyre, Holguín. Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Playa Pesquero,Holguín,"Playa Pesquero, Carretera a Guardalavaca, Rafael Freyre, Holguín. Cuba 83 300.",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Iberostar Selection Holguín,Holguín,"Estero, Playa Pesquero, Rafael Freyre, Holguín,  Cuba 80 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Memories Holguín,Holguín,"Playa Yuraguanal, Carretera Guardalavaca, Rafael Freyre, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Paradisus Río de Oro Resort & Spa,Holguín,"Playa Esmeralda, Carretera Guardalavaca, Rafael Freyre, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Royal Service at Paradisus Río de Oro,Holguín,"Playa Esmeralda, Carretera Guardalavaca, Rafael Freyre, Holguín, Cuba 82 200",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Sol Rio de Luna y Mares,Holguín,"Playa Esmeralda, Carretera Guardalavaca, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Cayo Naranjo,Holguín,"Bahía de Naranjo, Carretera a Guardalavaca, Rafael Freyre, Holguín. Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Cayo Saetia,Holguín,"Cayo Saetía, Bahía de Nipe, Mayarí, Holguín, Cuba 84 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Don Lino (also: Hotel Don Lino),Holguín,"Carretera a Playa Blanca Km 7 ½, Rafael Freyre, Holguín, Cuba 83 300",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa El Bosque,Holguín,"Ave. Jorge Dimitrov, Esq. a 9na., Holguín, Cuba 80 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Mirador de Mayabe,Holguín,"Carretera de Mayabe, km 8, Holguín, Cuba 80 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Pinares de Mayari,Holguín,"Loma La Mensura Pinares de Mayarí, Mayarí, Holguín, Cuba 83 000",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Brisas Los Galeones,Santiago de Cuba,"Carretera Chivirico, Guamá, Santiago de Cuba, Cuba 92 800",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Brisas Sierra Mar,Santiago de Cuba,"Carretera Chivirico, km 60, Guamá, Santiago de Cuba, Cuba 92 800",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Casa Granda,Santiago de Cuba,"Calle Heredia # 201 esq. San Pedro, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Club Amigo Carisol – Los Corales (aka: Carisol – Los Corales),Santiago de Cuba,"Carr. Baconao, Km. 51, Playa Cazonal, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Costa Morena,Santiago de Cuba,"Carretera de Baconao Km 38 1/2 Baconao Park, Sigua, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
El Cobre,Santiago de Cuba,"Calle Aurelio Fernández esquina Avenida Antolín Cebreco, Poblado del Cobre, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Balcón del Caribe,Santiago de Cuba,"Carretera del Morro Km 7½, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Deportivo,Santiago de Cuba,"Prolongación, Calle E, S/N, Reparto Terraza, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel E Imperial,Santiago de Cuba,"Calle Enramadas, No. 251, e/ Calle General José Lacret Morlot y Félix Pena, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel E San Felix,Santiago de Cuba,"Calle Enramadas, Esq. San Felix, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Gran Piedra,Santiago de Cuba,"Carretera de la Gran Piedra, Km 14, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Libertad,Santiago de Cuba,"Calle Aguilera No. 658, e/ Serafín Sánchez y Pérez Carbó, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Rancho Club,Santiago de Cuba,"Carretera Central Km 4 1/2 Altos de Quintero, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel REX,Santiago de Cuba,"Ave Victoriano Garzón esq a Felix Pérez Carbó, Plaza de Marte, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel San Juan,Santiago de Cuba,"Carretera de Siboney Km 1½, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Las Américas,Santiago de Cuba,"Ave. de las Americas y General Cebreco, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Los Galeones,Santiago de Cuba,"Chivirico, Guamá, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Los Peregrinos,Santiago de Cuba,"Aurelio Fernandez Street y Antolin Cebreco Avenue, El Cobre, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Meliá Santiago de Cuba,Santiago de Cuba,"Avenida de las Américas y Calle M, Reparto Sueño, Santiago de Cuba, Cuba 90 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Punta Gorda,Santiago de Cuba,Carretera de Punta Gorda S/N. Reparto Punta Gorda 90 100,https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
San Basilio (aka: Hotel E San Basilio),Santiago de Cuba,"Calle San Basilio No 403 e/ Calvario y Carnicería, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Segundo Frente,Santiago de Cuba,"Los Pinos, Poblado de Mayarí Arriba, Segundo Frente, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Sierra Mar,Santiago de Cuba,"Carretera Chivirico, Km. 60, Guamá, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Versalles,Santiago de Cuba,"Alturas Versalles, Km 1 ½ Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Gaviota Santiago,Santiago de Cuba,"502 Ave. Manduley, Santiago de Cuba, Cuba 90 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hostal 1511,Guantánamo,"Ciro Frias Entre Maceo y Ruber Lopez 26, Baracoa, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hostal La Habanera,Guantánamo,"Calle Maceo esq. a Frank Pais, Baracoa, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hostal La Rusa,Guantánamo,"Maximo Gomez 161, Baracoa, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hostal Rio Miel,Guantánamo,"Ave. Malecon esq. Ciro Frias, Baracoa, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Baracoa,Guantánamo,"24 de Febrero esquina Ave. Malecón Baracoa, Guantanamo, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Caimanera,Guantánamo,"Loma Norte, Caimanera, Guantánamo, Cuba 97 800",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel El Castillo,Guantánamo,"Calixto Garcia St., Baracoa, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Faro de Maisí,Guantánamo,"La Asuncion, Maisí, Guantánamo, Cuba 99 320",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Guantánamo,Guantánamo,"Calle 13 Norte Guantánamo, Cuba 95 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Martí,Guantánamo,"Calixto Garcia Esquina Aguilera, Guantanamo, Cuba 95 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Porto Santo,Guantánamo,"Carretera del Aeropuerto, Baracoa, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa La Lupe,Guantánamo,"Carretera El Salvador, Km 3. 5, Guantanamo, Cuba 95 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Maguana,Guantánamo,"Carretera a Moa, Baracoa, Cuba 97 310",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Punta de Maisí,Guantánamo,"Punta de Maisí, Guantánamo, Cuba 95 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Bella Isla Resort,Isla de la Juventud,"Cayo Largo del Sur, Archipiélago de los Canarreos, Isla de la Juventud, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Bellarena,Isla de la Juventud,"Cayo Largo del Sur, Archipiélago de los Canarreos, Isla de la Juventud, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Colony,Isla de la Juventud,"Carretera Siguanea Km 42, Nueva Gerona, Cuba 25 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Hotel Pelicano,Isla de la Juventud,"Cayo Largo del Sur, Archipiélago de los Canarreos, Isla de la Juventud, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Rancho El Tesoro,Isla de la Juventud,"Carretara Autopista km 2 1/2, Nueva Gerona, Cuba  25100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Sol Cayo Largo,Isla de la Juventud,"Cayo Largo del Sur, Archipiélago de los Canarreos, Isla de la Juventud, Cuba 27 900",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Iguana,Isla de la Juventud,"Cayo Largo del Sur, Archipiélago de los Canarreos, Isla de la Juventud, Cuba 69 400",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
Villa Isla de la Juventud,Isla de la Juventud,"Carretera La Fe Km 1 ½, Nueva Gerona, Isla de la Juventud, Cuba 25 100",https://www.state.gov/cuba-prohibited-accommodations-list-initial-publication/
